"id"	"hs02"	"name"
"052701"	2701	"Coal; briquettes, ovoids and similar solid fuels manufactured from coal."
"05270111"	270111	"Anthracite coal, whether or not pulverised but not agglom."
"05270112"	270112	"Bituminous coal, whether or not pulverised but not agglom."
"05270119"	270119	"Coal other than anthracite & bituminous, whether or not pulverised but not  ..."
"05270120"	270120	"Briquettes, ovoids & sim. solid fuels manufactured from coal"
"052702"	2702	"Lignite, whether or not agglomerated, excluding jet."
"05270210"	270210	"Lignite, whether or not pulverised but not agglom. (excl. jet)"
"05270220"	270220	"Agglomerated lignite (excl. jet)"
"052703"	2703	"Peat (including peat litter)"
"05270300"	270300	"Peat (incl. peat litter), whether or not agglom."
"052704"	2704	"Coke and semi-coke of coal, of lignite or of peat"
"05270400"	270400	"Coke & semi-coke of coal/lignite/peat, whether or not agglom.; retort carbo ..."
"052705"	2705	"Coal gas, water gas, producer gas and similar gases"
"05270500"	270500	"Coal gas, water gas, producer gas & sim. gases (excl. petroleum gases & oth ..."
"052706"	2706	"Tar distilled from coal, from lignite or from peat"
"05270600"	270600	"Tar distilled from coal/lignite/peat, & oth. min. tars, whether or not dehy ..."
"052707"	2707	"Oils and other products of high temperature coal tar"
"05270710"	270710	"Benzol (benzene)"
"05270720"	270720	"Toluol (toluene)"
"05270730"	270730	"Xylol (xylenes)"
"05270740"	270740	"Naphthalene"
"05270750"	270750	"Aromatic hydrocarbon mixts. of which 65%/more by volume, incl. losses, dist ..."
"05270760"	270760	"Phenols"
"05270791"	270791	"Creosote oils"
"05270799"	270799	"Oils & oth. prods. of the distillation of high temp. coal tar, n.e.s. in Ch ..."
"052708"	2708	"Pitch and pitch coke, obtained from coal tar"
"05270810"	270810	"Pitch, obt. from coal tar/oth. min. tars"
"05270820"	270820	"Pitch coke, obt. from coal tar/oth. min. tars"
"052709"	2709	"Petroleum oils, crude"
"05270900"	270900	"Petroleum oils & oils obt. from bituminous mins., crude"
"052710"	2710	"Petroleum oils, other than crude"
"05271000"	271000	"Petroleum oils and oils obtained from bituminous minerals"
"05271011"	271011	"Light petroleum oils & preps."
"05271019"	271019	"Petroleum oils & oils obt. from bituminous mins. (excl. crude) & preps. oth ..."
"05271091"	271091	"Waste oils cont. polychlorinated biphenyls (PCBs)/polychlorinated terphenyl ..."
"05271099"	271099	"Waste oils other than those cont. polychlorinated biphenyls (PCBs)/polychlo ..."
"052711"	2711	"Petroleum gases and other gaseous hydrocarbons."
"05271111"	271111	"Natural gas, liquefied"
"05271112"	271112	"Propane, liquefied"
"05271113"	271113	"Butanes, liquefied"
"05271114"	271114	"Ethylene, propylene, butylene & butadiene, liquefied"
"05271119"	271119	"Petroleum gases other than nat. gas/propane/butanes/ethylene, propylene, bu ..."
"05271121"	271121	"Natural gas, in gaseous state"
"05271129"	271129	"Petroleum gases & gaseous hydrocarbons, other than nat. gas, in gaseous sta ..."
"052712"	2712	"Petroleum jelly and wax"
"05271210"	271210	"Petroleum jelly"
"05271220"	271220	"Paraffin wax cont. by wt. <0.75% of oil"
"05271290"	271290	"Micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wa ..."
"052713"	2713	"Petroleum coke and other residues"
"05271311"	271311	"Petroleum coke, not calcined"
"05271312"	271312	"Petroleum coke, calcined"
"05271320"	271320	"Petroleum bitumen"
"05271390"	271390	"Residues of petroleum oils/oils obt. from bituminous mins., other than petr ..."
"052714"	2714	"Bitumen and asphalt, natural"
"05271410"	271410	"Bituminous/oil shale & tar sands"
"05271490"	271490	"Bitumen & asphalt, nat.; asphaltites & asphaltic rocks"
"052715"	2715	"Bituminous mixtures based on natural asphalt"
"05271500"	271500	"Bituminous mixts. based on nat. asphalt/nat. bitumen/petroleum bitumen/min. ..."
"052716"	2716	"Electrical energy. (optional heading)"
"05271600"	271600	"Electrical energy (optional heading)"
"0628"	28	"Inorganic chemicals"
"062801"	2801	"Fluorine, chlorine, bromine and iodine."
"06280110"	280110	"Chlorine"
"06280120"	280120	"Iodine"
"06280130"	280130	"Fluorine; bromine"
"062802"	2802	"Sulphur, sublimed or precipitated"
"06280200"	280200	"Sulphur, sublimed/precipitated; colloidal sulphur"
"062803"	2803	"Carbon"
"06280300"	280300	"Carbon (carbon blacks & oth. forms of carbon, n.e.s.)"
"062804"	2804	"Hydrogen, rare gases and other non-metals."
"06280410"	280410	"Hydrogen"
"06280421"	280421	"Argon"
"06280429"	280429	"Rare gases other than argon"
"06280430"	280430	"Nitrogen"
"06280440"	280440	"Oxygen"
"06280450"	280450	"Boron; tellurium"
"06280461"	280461	"Silicon, cont. by wt. not <99.99% of silicon"
"06280469"	280469	"Silicon, cont. by wt. <99.99% of silicon"
"06280470"	280470	"Phosphorus"
"06280480"	280480	"Arsenic"
"06280490"	280490	"Selenium"
"062805"	2805	"Alkali or alkaline-earth metals;"
"06280511"	280511	"Sodium"
"06280512"	280512	"Calcium"
"06280519"	280519	"Alkali/alkaline-earth metals other than sodium & calcium"
"06280530"	280530	"Rare-earth metals, scandium & yttrium, whether or not intermixed/interalloy ..."
"06280540"	280540	"Mercury"
"062806"	2806	"Hydrogen chloride (hydrochloric acid);"
"06280610"	280610	"Hydrogen chloride (hydrochloric acid)"
"06280620"	280620	"Chlorosulphuric acid"
"062807"	2807	"Sulphuric acid; oleum."
"06280700"	280700	"Sulphuric acid; oleum"
"062808"	2808	"Nitric acid; sulphonitric acids."
"06280800"	280800	"Nitric acid; sulphonitric acids"
"062809"	2809	"Diphosphorus pentaoxide; phosphoric acid;"
"06280910"	280910	"Diphosphorus pentaoxide"
"06280920"	280920	"Phosphoric acid & polyphosphoric acids, whether or not chemically defined"
"062810"	2810	"Oxides of boron; boric acids."
"06281000"	281000	"Oxides of boron; boric acids"
"062811"	2811	"Other inorganic acids and oxygen compounds"
"06281111"	281111	"Hydrogen fluoride (hydrofluoric acid)"
"06281119"	281119	"Inorganic acids other than hydrogen fluoride"
"06281121"	281121	"Carbon dioxide"
"06281122"	281122	"Silicon dioxide"
"06281123"	281123	"Sulphur dioxide"
"06281129"	281129	"Inorganic oxygen comps. of non-metals other than inorganic acids/carbon dio ..."
"062812"	2812	"Halides and halide oxides of non-metals."
"06281210"	281210	"Chlorides & chloride oxides of non-metals"
"06281290"	281290	"Halides & halide oxides of non-metals other than chlorides & chloride oxide ..."
"062813"	2813	"Sulphides of non-metals; commercial phosphorus trisulphide."
"06281310"	281310	"Carbon disulphide"
"06281390"	281390	"Sulphides of non-metals (excl. carbon disulphide); commercial phosphorus tr ..."
"062814"	2814	"Ammonia, anhydrous or in aqueous solution."
"06281410"	281410	"Anhydrous ammonia"
"06281420"	281420	"Ammonia in aqueous solution"
"062815"	2815	"Sodium hydroxide (caustic soda);"
"06281511"	281511	"Sodium hydroxide (caustic soda), solid"
"06281512"	281512	"Sodium hydroxide (caustic soda), in aqueous solution (sida lye/liquid soda) ..."
"06281520"	281520	"Potassium hydroxide (caustic potash)"
"06281530"	281530	"Peroxides of sodium/potassium"
"062816"	2816	"Hydroxide and peroxide of magnesium;"
"06281610"	281610	"Hydroxide & peroxide of magnesium"
"06281640"	281640	"Oxides, hydroxides & peroxides, of strontium/barium"
"062817"	2817	"Zinc oxide; zinc peroxide."
"06281700"	281700	"Zinc oxide; zinc peroxide"
"062818"	2818	"Artificial corundum, whether or not chemically defined;"
"06281810"	281810	"Artificial corundum, whether or not chemically defined"
"06281820"	281820	"Aluminium oxide (excl. art. corundum)"
"06281830"	281830	"Aluminium hydroxide"
"062819"	2819	"Chromium oxides and hydroxides."
"06281910"	281910	"Chromium trioxide"
"06281990"	281990	"Chromium oxides (excl. chromium trioxide) & hydroxides"
"062820"	2820	"Manganese oxides."
"06282010"	282010	"Manganese dioxide"
"06282090"	282090	"Manganese oxides other than manganese dioxide"
"062821"	2821	"Iron oxides and hydroxides"
"06282110"	282110	"Iron oxides & hydroxides"
"06282120"	282120	"Earth colours cont. 70%/more by wt. of combined iron evaluated as Fe2O3"
"062822"	2822	"Cobalt oxides and hydroxides"
"06282200"	282200	"Cobalt oxides & hydroxides; commercial cobalt oxides"
"062823"	2823	"Titanium oxides."
"06282300"	282300	"Titanium oxides"
"062824"	2824	"Lead oxides; red lead and orange lead."
"06282410"	282410	"Lead monoxide (litharge, massicot)"
"06282420"	282420	"Red lead & orange lead"
"06282490"	282490	"Lead oxides other than lead monoxide (litharge, massicot)"
"062825"	2825	"Hydrazine and hydroxylamine and their inorganic salts"
"06282510"	282510	"Hydrazine & hydroxylamine & their inorganic salts"
"06282520"	282520	"Lithium oxide & hydroxide"
"06282530"	282530	"Vanadium oxides & hydroxides"
"06282540"	282540	"Nickel oxides & hydroxides"
"06282550"	282550	"Copper oxides & hydroxides"
"06282560"	282560	"Germanium oxides & zirconium dioxide"
"06282570"	282570	"Molybdenum oxides & hydroxides"
"06282580"	282580	"Antimony oxides"
"06282590"	282590	"Inorganic bases other than hydrazine & hydroxylamine & their inorganic salt ..."
"062826"	2826	"Fluorides; fluorosilicates and other complex fluorine salts."
"06282611"	282611	"Fluorides, of ammonium/sodium"
"06282612"	282612	"Flourides, of aluminium"
"06282619"	282619	"Flourides other than of ammonium/sodium/aluminium"
"06282620"	282620	"Fluorosilicates of sodium/potassium"
"06282630"	282630	"Sodium hexafluoroaluminate (synth. cryolite)"
"06282690"	282690	"Fluoroaluminates other than sodium hexafluoroaluminate (synth. cryolite) &  ..."
"062827"	2827	"Chlorides, chloride oxides and chloride hydroxides"
"06282710"	282710	"Ammonium chloride"
"06282720"	282720	"Calcium chloride"
"06282731"	282731	"Magnesium chlorides"
"06282732"	282732	"Aluminium chlorides"
"06282733"	282733	"Iron chlorides"
"06282734"	282734	"Colbalt chlorides"
"06282735"	282735	"Nickel chlorides"
"06282736"	282736	"Zinc chlorides"
"06282739"	282739	"Chlorides of inorganic acids & metals (excl. of 2827.10-2827.36)"
"06282741"	282741	"Chloride oxides & chloride hydroxides, of copper"
"06282749"	282749	"Chloride oxides & chloride hydroxides other than of copper"
"06282751"	282751	"Bromides of sodium/potassium"
"06282759"	282759	"Bromides & bromide oxides other than bromides of sodium/potassium"
"06282760"	282760	"Iodides & iodide oxides"
"062828"	2828	"Hypochlorites; commercial calcium hypochlorite"
"06282810"	282810	"Commercial calcium hypochlorite & oth. calcium hypochlorites"
"06282890"	282890	"Hypochlorites (excl. calcium); chlorites; hypobromites"
"062829"	2829	"Chlorates and perchlorates; bromates and perbromates"
"06282911"	282911	"Chlorates, of sodium"
"06282919"	282919	"Chlorates other than of sodium"
"06282990"	282990	"Perchlorates; bromates & perbromates; iodates & periodates"
"062830"	2830	"Sulphides; polysulphides"
"06283010"	283010	"Sodium sulphides"
"06283020"	283020	"Zinc sulphide"
"06283030"	283030	"Cadmium sulphide"
"06283090"	283090	"Sulphides (excl. of sodium/zinc/cadmium); polysulphides, whether or not che ..."
"062831"	2831	"Dithionites and sulphoxylates."
"06283110"	283110	"Dithionites & sulphoxylates, of sodium"
"06283190"	283190	"Dithionites & sulphoxylates (excl. of sodium)"
"062832"	2832	"Sulphites; thiosulphates."
"06283210"	283210	"Sodium sulphites"
"06283220"	283220	"Sulphites (excl. of sodium)"
"06283230"	283230	"Thiosulphates"
"062833"	2833	"Sulphates; alums; peroxosulphates (persulphates)."
"06283311"	283311	"Disodium sulphate"
"06283319"	283319	"Sodium sulphates other than disodium sulphate"
"06283321"	283321	"Sulphates of magnesium"
"06283322"	283322	"Sulphates of aluminium"
"06283323"	283323	"Sulphates of chromium"
"06283324"	283324	"Sulphates of nickel"
"06283325"	283325	"Sulphates of copper"
"06283326"	283326	"Sulphates of zinc"
"06283327"	283327	"Sulphates of barium"
"06283329"	283329	"Sulphates (excl. of 2833.21-2833.27)"
"06283330"	283330	"Alums"
"06283340"	283340	"Peroxosulphates (persulphates)"
"062834"	2834	"Nitrites; nitrates."
"06283410"	283410	"Nitrites"
"06283421"	283421	"Nitrates of potassium"
"06283429"	283429	"Nitrates other than of potassium"
"062835"	2835	"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates"
"06283510"	283510	"Phosphinates (hypophosphites) & phosphonates (phosphites)"
"06283522"	283522	"Phosphates of mono- /disodium"
"06283523"	283523	"Phosphates of trisodium"
"06283524"	283524	"Phosphates of potassium"
"06283525"	283525	"Calcium hydrogenorthophosphate (dicalcium phosphate)"
"06283526"	283526	"Phosphates of calcium other than hydrogenorthophosphate (dicalcium phosphat ..."
"06283529"	283529	"Phosphates (excl. of 2835.22-2835.26)"
"06283531"	283531	"Sodium triphosphate (sodium tripolyphosphate)"
"06283539"	283539	"Polyphosphates other than sodium triphosphate (sodium tripolyphosphate)"
"062836"	2836	"Carbonates; peroxocarbonates (percarbonates)"
"06283610"	283610	"Commercial ammonium carbonate & oth. ammonium carbonates"
"06283620"	283620	"Disodium carbonate"
"06283630"	283630	"Sodium hydrogencarbonate (sodium bicarbonate)"
"06283640"	283640	"Potassium carbonates"
"06283650"	283650	"Calcium carbonate"
"06283660"	283660	"Barium carbonate"
"06283670"	283670	"Lead carbonates"
"06283691"	283691	"Lithium carbonates"
"06283692"	283692	"Strontium carbonate"
"06283699"	283699	"Carbonates (excl. of 2836.10-2836.92); peroxocarbonates (percarbonates)"
"062837"	2837	"Cyanides, cyanide oxides and complex cyanides."
"06283711"	283711	"Cyanides & cyanide oxides, of sodium"
"06283719"	283719	"Cyanides & cyanide oxides (excl. of sodium)"
"06283720"	283720	"Complex cyanides"
"062838"	2838	"Fulminates, cyanates and thiocyanates."
"06283800"	283800	"Fulminates, cyanates & thiocyanates"
"062839"	2839	"Silicates; commercial alkali metal silicates."
"06283911"	283911	"Sodium metasilicates"
"06283919"	283919	"Silicates of sodium other than sodiummetasilicates"
"06283920"	283920	"Potsssium silicates"
"06283990"	283990	"Silicates other than of sodium/potassium; commercial alkali metal silicates ..."
"062840"	2840	"Borates; peroxoborates (perborates)."
"06284011"	284011	"Disodium tetraborate (ref. borax), anhydrous"
"06284019"	284019	"Disodium tetraborate (ref. borax), other than anhydrous"
"06284020"	284020	"Borates other than disodium tetrborate (ref. borax)"
"06284030"	284030	"Peroxoborates (perborates)"
"062841"	2841	"Salts of oxometallic or peroxometallic acids."
"06284110"	284110	"Aluminates"
"06284120"	284120	"Chromates of zinc/of lead"
"06284130"	284130	"Sodium dichromate"
"06284150"	284150	"Chromates other than of zinc/lead & dichromates other than of sodium; perox ..."
"06284161"	284161	"Potassium permanganate"
"06284169"	284169	"Manganites, manganates & permanganates (excl. of potassium)"
"06284170"	284170	"Molybdates"
"06284180"	284180	"Tungstates (wolframates)"
"06284190"	284190	"Salts of oxymetallic/peroxymetallic acids (excl. of 2841.10-2841.80)"
"062842"	2842	"Other salts of inorganic acids or peroxoacids"
"06284210"	284210	"Double/complex silicates, incl. aluminosilicates, whether or not chemically ..."
"06284290"	284290	"Salts of inorganic acids/peroxoacids (excl. of double/complex silicates), w ..."
"062843"	2843	"Colloidal precious metals"
"06284310"	284310	"Colloidal precious metals"
"06284321"	284321	"Silver nitrate"
"06284329"	284329	"Silver comps. other than silver nitrate"
"06284330"	284330	"Gold comps."
"06284390"	284390	"Inorganic/organic comps. of precious metals, whether or not chemically defi ..."
"062844"	2844	"Radioactive chemical elements and radioactive isotopes"
"06284410"	284410	"Natural uranium & its comps.; alloys, dispersions (incl. cermets), ceramic  ..."
"06284420"	284420	"Uranium enriched in U 235 & its comps.; plutonium & its comps [see complete ..."
"06284430"	284430	"Uranium depleted in U 235 & its comps.; thorium & its comps. [see complete  ..."
"06284440"	284440	"Radioactive elements & isotopes & comps. (excl. of 2844.10/2844.20/2844.30) ..."
"06284450"	284450	"Spent (irradiated) fuel elements (cartridges) of nuclear reactors"
"062845"	2845	"Isotopes other than those of heading 28.44"
"06284510"	284510	"Heavy water (deuterium oxide)"
"06284590"	284590	"Isotopes other than those of 28.44 (excl. heavy water (deuterium oxide)); c ..."
"062846"	2846	"Compounds, inorganic or organic, of rare-earth metals"
"06284610"	284610	"Cerium comps."
"06284690"	284690	"Compounds, inorganic/organic, of rare-earth metals/yttrium/scandium/mixts.  ..."
"062847"	2847	"Hydrogen peroxide, whether or not solidified with urea"
"06284700"	284700	"Hydrogen peroxide, whether or not solidified with urea"
"062848"	2848	"Phosphides, excluding ferrophosphorus"
"06284800"	284800	"Phosphides, whether or not chemically defined (excl. ferrophosphorus)"
"062849"	2849	"Carbides, whether or not chemically defined."
"06284910"	284910	"Carbides, of calcium, whether or not chemically defined"
"06284920"	284920	"Carbides, of silicon, whether or not chemically defined"
"06284990"	284990	"Carbides other than of carbon/silicon, whether or not chemically defined"
"062850"	2850	"Hydrides, nitrides, azides, silicides and borides"
"06285000"	285000	"Hydrides, nitrides, azides, silicides & borides, whether or not chemically  ..."
"062851"	2851	"Other inorganic compounds"
"06285100"	285100	"Inorganic comps. (incl. distilled/conductivity water & water of sim. purity ..."
"0629"	29	"Organic chemicals"
"062901"	2901	"Acyclic hydrocarbons."
"06290110"	290110	"Saturated acyclic hydrocarbons"
"06290121"	290121	"Ethylene"
"06290122"	290122	"Propene (propylene)"
"06290123"	290123	"Butene (butylene) & isomers thereof"
"06290124"	290124	"Buta-1,3-diene & isoprene"
"06290129"	290129	"Unsaturated acyclic hydrocarbons (excl. of 2901.21-2901.24)"
"062902"	2902	"Cyclic hydrocarbons."
"06290211"	290211	"Cyclohexane"
"06290219"	290219	"Cyclanes, cyclenes & cycloterpenes other than cyclohexane"
"06290220"	290220	"Benzene"
"06290230"	290230	"Toluene"
"06290241"	290241	"o-Xylene"
"06290242"	290242	"m-Xylene"
"06290243"	290243	"p-Xylene"
"06290244"	290244	"Mixed xylene isomers"
"06290250"	290250	"Styrene"
"06290260"	290260	"Ethylbenzene"
"06290270"	290270	"Cumene"
"06290290"	290290	"Xylenes (excl. of 2902.41-2902.70)"
"062903"	2903	"Halogenated derivatives of hydrocarbons."
"06290311"	290311	"Chloromethane (methyl chloride) & chloroethane (ethyl chloride)"
"06290312"	290312	"Dichloromethane (methylene chloride)"
"06290313"	290313	"Chloroform (trichloromethane)"
"06290314"	290314	"Carbon tetrachloride"
"06290315"	290315	"1,2-Dichloroethane (ethylene dichloride)"
"06290319"	290319	"Saturated chlorinated derivs. of acyclic hydrocarbons (excl. of 2903.11-290 ..."
"06290321"	290321	"Vinyl chloride (chloroethylene)"
"06290322"	290322	"Trichloroethylene"
"06290323"	290323	"Tetrachloroethylene (perchloroethylene)"
"06290329"	290329	"Unsaturated chlorinated derivs. of acyclic hydrocarbons (excl. of 2903.21-2 ..."
"06290330"	290330	"Fluorinated/brominated/iodinated derivs. of acyclic hydrocarbons"
"06290341"	290341	"Trichlorofluoromethane"
"06290342"	290342	"Dichlorodifluoromethane"
"06290343"	290343	"Trichlorotrifluoroethanes"
"06290344"	290344	"Dichlorotetrafluoroethanes & chloropentafluoroethane"
"06290345"	290345	"Halogenated derivs. of acyclic hydrocarbons cont. 2/more diff. halogens, pe ..."
"06290346"	290346	"Bromochlorodifluoromethane, bromotrifluoromethane & dibromotetrafluoroethan ..."
"06290347"	290347	"Perhalogenated derivs. of 2/more diff. halogens, n.e.s."
"06290349"	290349	"Halogenated derivs. of acyclic hydrocarbons cont. 2/more diff. halogens (ex ..."
"06290351"	290351	"1,2,3,4,5,6-Hexachlorocyclohexane"
"06290359"	290359	"Halogenated derivs. of cyclanic/cyclenic/cycloterpenic hydrocarbons, other  ..."
"06290361"	290361	"Chlorobenzene, o-dichlorobenzene & p-dichlorobenzene"
"06290362"	290362	"Hexachlorobenzene & DDT (1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane)"
"06290369"	290369	"Halogenated derivs. of aromatic hydrocarbons (excl. of 2903.61 & 2903.62)"
"062904"	2904	"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons"
"06290410"	290410	"Sulphonated/nitrated/nitrosated derivs. of hydrocarbons, whether or not hal ..."
"06290420"	290420	"Sulphonated/nitrated/nitrosated derivs. of hydrocarbons, whether or not hal ..."
"06290490"	290490	"Sulphonated/nitrated/nitrosated derivs. of hydrocarbons, whether or not hal ..."
"062905"	2905	"Acyclic alcohols and their derivatives"
"06290511"	290511	"Methanol (methyl alcohol)"
"06290512"	290512	"Propan-1-ol (propyl alcohol) & propan-2-ol (isopropyl alcohol)"
"06290513"	290513	"Butan-1-ol (n-butyl alcohol)"
"06290514"	290514	"Butanols other than butan-1-ol (n-butyl alcohol)"
"06290515"	290515	"Pentanol (amyl alcohol) & isomers thereof"
"06290516"	290516	"Octanol (octyl alcohol) & isomers thereof"
"06290517"	290517	"Dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) & octadecan-1 ..."
"06290519"	290519	"Saturated monohydric alcohols (excl. of 2905.11-2905.17)"
"06290522"	290522	"Acyclic terpene alcohols"
"06290529"	290529	"Unsaturated monohydric alcohols other than acyclic terpene alcohols"
"06290531"	290531	"Ethylene glycol (ethanediol)"
"06290532"	290532	"Propylene glycol (propane-1,2-diol)"
"06290539"	290539	"Diols other than ethylene glycol (ethanediol) & propylene glycol (propane-1 ..."
"06290541"	290541	"2-Ethyl-2-(hydroxymethyl)propane-1,3-diol (trimethylolpropane)"
"06290542"	290542	"Pentaerythritol"
"06290543"	290543	"Mannitol"
"06290544"	290544	"D-glucitol (sorbitol)"
"06290545"	290545	"Glycerol other than crude"
"06290549"	290549	"Polyhydric alcohols (excl. of 2905.41-2905.45)"
"06290551"	290551	"Ethchlorvynol (INN)"
"06290559"	290559	"Halogenated/sulphonated/nitrated/nitrosated derivs. of acyclic alcohols, ot ..."
"062906"	2906	"Cyclic alcohols and their derivatives"
"06290611"	290611	"Menthol"
"06290612"	290612	"Cyclohexanol, methylcyclohexanols & dimethylcyclo-hexanols"
"06290613"	290613	"Sterols & inositols"
"06290614"	290614	"Terpineols"
"06290619"	290619	"Cyclanic/cyclenic/cycloterpenic alcohols & their halogenated/sulphonated/ni ..."
"06290621"	290621	"Benzyl alcohol"
"06290629"	290629	"Aromatic cyclic alcohols & their halogenated/sulphonated/nitrated/nitrosate ..."
"062907"	2907	"Phenols; phenol-alcohols."
"06290711"	290711	"Phenol (hydroxybenzene) & its salts"
"06290712"	290712	"Cresols & their salts"
"06290713"	290713	"Octylphenol, nonylphenol & their isomers; salts thereof"
"06290714"	290714	"Xylenols & their salts"
"06290715"	290715	"Naphthols & their salts"
"06290719"	290719	"Monophenols (excl. of 2907.11-2907.15)"
"06290721"	290721	"Resorcinol & its salts"
"06290722"	290722	"Hydroquinone (quinol) & its salts"
"06290723"	290723	"4,4'-Isopropylidenediphenol (bisphenol A, diphenylolpropane) & its salts"
"06290729"	290729	"Polyphenols (excl. of 2907.21-2907.23); phenol-alcohols"
"062908"	2908	"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols"
"06290810"	290810	"Halogenated derivs. of phenols/phenol-alcohols cont. only halogen substitue ..."
"06290820"	290820	"Sulphonated derivs. of phenols/phenol-alcohols cont. only sulpho groups, th ..."
"06290890"	290890	"Halogenated/sulphonated/nitrated/nitrosated derivs. of phenols/phenol-alcoh ..."
"062909"	2909	"Ethers, ether-alcohols, ether-phenols, ether-alcohol-phenols"
"06290911"	290911	"Diethyl ether"
"06290919"	290919	"Acyclic ethers other than diethyl ether, & their halogenated/sulphonated/ni ..."
"06290920"	290920	"Cyclanic/cyclenic/cycloterpenic ethers & their halogenated/sulphonated/nitr ..."
"06290930"	290930	"Aromatic ethers & their halogenated/sulphonated/nitrated/nitrosated derivs. ..."
"06290941"	290941	"2,2'-Oxydiethanol (diethylene glycol, digol)"
"06290942"	290942	"Monomethyl ethers of ethylene glycol/of diethylene glycol"
"06290943"	290943	"Monobutyl ethers of ethylene glycol/of diethylene glycol"
"06290944"	290944	"Monoalkylethers of ethylene glycol/of diethylene glycol (excl. of 2909.42 & ..."
"06290949"	290949	"Ether-alcohols & their halogenated/sulphonated/nitrated/nitrosated derivs.  ..."
"06290950"	290950	"Ether-phenols, ether-alcohol-phenols & their halogenated/sulphonated/nitrat ..."
"06290960"	290960	"Alcohol peroxides, ether peroxides, ketone peroxides & their halogenated/su ..."
"062910"	2910	"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers"
"06291010"	291010	"Oxirane (ethylene oxide)"
"06291020"	291020	"Methyloxirane (propylene oxide)"
"06291030"	291030	"1-Chloro-2,3-epoxypropane (epichlorohydrin)"
"06291090"	291090	"Epoxides, epoxyalcohols, epoxyphenols & epoxyethers, with a 3-membered ring ..."
"062911"	2911	"Acetals and hemiacetals"
"06291100"	291100	"Acetals & hemiacetals, whether or not with oth. oxygen function, & their ha ..."
"062912"	2912	"Aldehydes, whether or not with other oxygen function"
"06291211"	291211	"Methanal (formaldehyde)"
"06291212"	291212	"Ethanal (acetaldehyde)"
"06291213"	291213	"Butanal (butyraldehyde, normal isomer)"
"06291219"	291219	"Acyclic aldehydes without oth. oxygen function (excl. of 2912.11-2912.13)"
"06291221"	291221	"Benzaldehyde"
"06291229"	291229	"Cyclic aldehydes without oth. oxygen function, other than benzaldehyde"
"06291230"	291230	"Aldehyde-alcohols"
"06291241"	291241	"Vanillin (4-hydroxy-3-methoxybenzaldehyde)"
"06291242"	291242	"Ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)"
"06291249"	291249	"Aldehyde-ethers, aldehyde-phenols & aldehydes with oth. oxygen function (ex ..."
"06291250"	291250	"Cyclic polymers of aldehydes"
"06291260"	291260	"Paraformaldehyde"
"062913"	2913	"Halogenated, sulphonated derivatives of products of heading 29."
"06291300"	291300	"Halogenated/sulphonated/nitrated/nitrosated derivs. of prods. of 29.12"
"062914"	2914	"Ketones and quinones"
"06291411"	291411	"Acetone"
"06291412"	291412	"Butanone (methyl ethyl ketone)"
"06291413"	291413	"4-Methylpentan-2-one (methyl isobutyl ketone)"
"06291419"	291419	"Acyclic ketones without oth. oxygen function (excl. of 2914.11-2914.13)"
"06291421"	291421	"Camphor"
"06291422"	291422	"Cyclohexanone & methylcyclohexanones"
"06291423"	291423	"Ionones & methylionones"
"06291429"	291429	"Cyclanic/cyclenic/cycloterpenic ketones without oth. oxygen function (excl. ..."
"06291431"	291431	"Phenylacetone (phenylpropan-2-one)"
"06291439"	291439	"Aromatic ketones without oth. oxygen function other than phenylacetone (phe ..."
"06291440"	291440	"Ketone-alcohols & ketone-aldehydes"
"06291450"	291450	"Ketone-phenols & ketones with oth. oxygen function"
"06291461"	291461	"Anthraquinone"
"06291469"	291469	"Quinones other than anthraquinone"
"06291470"	291470	"Halogenated/sulphonated/nitrated/nitrosated derivs. of ketones & quinones"
"062915"	2915	"Saturated acyclic monocarboxylic acids and their anhydrides"
"06291511"	291511	"Formic acid"
"06291512"	291512	"Salts of formic acid"
"06291513"	291513	"Esters of formic acid"
"06291521"	291521	"Acetic acid"
"06291522"	291522	"Sodium acetate"
"06291523"	291523	"Cobalt acetates"
"06291524"	291524	"Acetic anhydride"
"06291529"	291529	"Salts of acetic acid (excl. of 2915.22-2915.24)"
"06291531"	291531	"Ethyl acetate"
"06291532"	291532	"Vinyl acetate"
"06291533"	291533	"n-Butyl acetate"
"06291534"	291534	"Isobutyl acetate"
"06291535"	291535	"2-Ethoxyethyl acetate"
"06291539"	291539	"Esters of acetic acid (excl. of 2915.31-2915.35)"
"06291540"	291540	"Mono- /di- /trichloroacetic acids, their salts & esters"
"06291550"	291550	"Propionic acid, its salts & esters"
"06291560"	291560	"Butanoic acids, pentanoic acids, their salts & esters"
"06291570"	291570	"Palmitic acid, stearic acid, their salts & esters"
"06291590"	291590	"Saturated acyclic monocarboxylic acids & their anhydrides, halides, peroxid ..."
"062916"	2916	"Unsaturated acyclic monocarboxylic acids"
"06291611"	291611	"Acrylic acid & its salts"
"06291612"	291612	"Esters of acrylic acid"
"06291613"	291613	"Methacrylic acid & its salts"
